SMILES,BBB_Martins,PPBR_AZ,VDss_Lombardo
CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,0.0,,
COc1ccc(C[C@H](N)C(=O)NC2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0.0,,
CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,1.0,,
O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,1.0,,
CCC(C)(C)C,1.0,,
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.0,,
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0.0,,
CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,0.0,,
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1.0,,
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0,,
O=C(O)c1ccccc1O,0.0,,
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.0,,
O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,0.0,,
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0,,
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,0.0,,
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.0,,
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,,
CCCC(C)CC,1.0,,
CCC(C)CC,1.0,,
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,1.0,,
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,,
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.0,,
c1ccccc1,1.0,,
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,1.0,,
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1.0,,
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1.0,,
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.0,,
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,0.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,1.0,,
O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1,1.0,,
Nc1nc(=S)c2[nH]cnc2[nH]1,0.0,,
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.0,,
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0.0,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.0,,
CC(C)C1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O,0.0,,
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,0.0,,
C1CC1,1.0,,
ClCCl,1.0,,
CCOCC,1.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,0.0,,
CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,,
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.0,,
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,,
CCc1c(O)c(=O)ccn1CCO,0.0,,
CCc1c(O)c(=O)ccn1CCCCO,0.0,,
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.0,,
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.0,,
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1.0,,
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1.0,,
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1.0,,
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.0,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1.0,,
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.0,,
CCO,1.0,,
CCc1ccccc1,1.0,,
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.0,,1.9
C=COCC(F)(F)F,1.0,,
FC(F)(F)C(Cl)Br,1.0,,
CCCCCCC,1.0,,
CCCCCC,1.0,,
Cc1c(O)c(=O)ccn1C,1.0,,
CCn1ccc(=O)c(O)c1C,1.0,,
CCCCn1ccc(=O)c(O)c1C,1.0,,
CCCCCn1ccc(=O)c(O)c1C,1.0,,
CCc1c(O)c(=O)ccn1CC,1.0,,
Cc1cc(=O)n(-c2ccccc2)n1C,1.0,,
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.0,,
COC(=O)C1=CCCN(C)C1,1.0,,
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,,
CCOC(=O)c1ccc(N)cc1,1.0,,
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1.0,,
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.O=S(=O)(O)O,1.0,,
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1.0,,
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.0,,1.1
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1.0,,
COC(F)(F)C(Cl)Cl,1.0,,
CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,1.0,,
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,,
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1.0,,
CN(C)CCc1c[nH]c2ccc(O)cc12,1.0,,
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.0,,
C=C(C)[C@@H]1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,1.0,,
CCC(C)C(CC)C(=O)NC(N)=O,1.0,,
NC(=O)N1c2ccccc2C=Cc2ccccc21,1.0,,
CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,1.0,,
Cn1c(=O)[nH]c2ncn(C)c2c1=O,1.0,,
CCCCC,1.0,,
CCCO,1.0,,
CC(C)=O,1.0,,
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,,
CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,,
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0.0,,
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0.0,,
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0.0,,
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,0.0,,
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,0.0,,
COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0.0,,
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1.0,,
Nn1cnc2cc3ccccc3cc2c1=O,1.0,,
OC(O)C(Cl)(Cl)Cl,1.0,,
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0,,
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1.0,,
O=c1[nH]c2cc(Cl)ccc2o1,1.0,,
C[N+](C)(C)CCO,1.0,,
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0,,
O=C(O)CNC(=O)c1ccccc1O,1.0,,
Cn1cnc2c1c(=O)[nH]c(=O)n2C,1.0,,
CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,0.0,,
CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1.0,,
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,1.0,,
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1.0,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.0,,
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.0,,
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,,
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1.0,,
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1.0,,
CN(C)CCO,1.0,,
ClC(Cl)Cl,1.0,,
NCCc1nccs1,1.0,,
NCCc1nc(-c2ccccc2)cs1,0.0,,
NCCc1cn2ccccc2n1,0.0,,
Cc1cccc(C)c1,1.0,,
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1.0,,
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.0,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.0,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,,
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,,
CNCCCN1c2ccccc2CCc2ccccc21,1.0,,
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1.0,,
CN(C)CCOC(c1ccccc1)c1ccccc1,1.0,,
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,,
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1.0,,
COC(=O)c1ccc(C(=O)OC)cc1,1.0,,
Cc1ccccc1C,1.0,,
NC(=O)N1c2ccccc2C2OC2c2ccccc21,1.0,,
CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,1.0,,
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1.0,,
CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,1.0,,
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0.0,,
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,1.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,0.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,0.0,,
CN(C)CC/C=C1/c2ccccc2COc2ccccc21.[Cl-].[H+],1.0,,
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,,
C/C=C(\CC)C(=O)NC(N)=O,1.0,,
CCC(C)(CC)OC(N)=O,1.0,,
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1.0,,
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,1.0,,
C#CC(O)(/C=C/Cl)CC,1.0,,
C#CC1(OC(N)=O)CCCCC1,1.0,,
CNCCc1ccccn1,1.0,,
CN(C)CCc1ccccn1,1.0,,
NCCc1nccs1,1.0,,
S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,1.0,,
CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,1.0,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,0.0,,
CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,,
CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,,
CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,,
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,0.0,,
CCC1(C)CC(=O)NC1=O,1.0,,
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1.0,,
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0,,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0,,
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1.0,,
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,1.0,,
CCC1(c2ccccc2)CCC(=O)NC1=O,1.0,,
Cc1nccc2c1[nH]c1ccccc12,1.0,,
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,1.0,,
C[NH+]O.Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C.[OH-],1.0,,
CCNCc1c(CSC)cnc(C)c1O,1.0,,
CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0.0,,
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0,,
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCC[C@H]1N1CCCC1,1.0,,
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1.0,,
C#CCC1(OC(N)=O)CCCCC1,1.0,,
OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1.[Cl-].[Cl-].[H+].[H+],1.0,,
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1.0,,
CCC(O)(COC(N)=O)c1ccccc1,1.0,,
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.0,,
CN(C)CCCN1c2ccccc2CCc2ccccc21,1.0,,
CNC1(c2ccccc2Cl)CCCCC1=O,1.0,,
O=C(O)c1cc(=O)c2ccccc2[nH]1,1.0,,
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,1.0,,
c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,1.0,,
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0.0,,
Cc1ccc(CC2=CNC(NCCSCc3ccc(CN(C)C)o3)=NC2)cn1,0.0,,
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,0.0,,
Cn1c(=O)c2nc[nH]c2n(C)c1=O,1.0,,
O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,1.0,,
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1.0,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,1.0,,
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.0,,
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,1.0,,
CN(C)CCOC(=O)COc1ccc(Cl)cc1,1.0,,
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1.0,,
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,,
COc1cc2c(c(CN[C@@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,1.0,,
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1.0,,
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1.0,,
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1.0,,
NCCCNCCSP(=O)(O)O,0.0,,
COc1cc(CCN)cc(OC)c1OC,1.0,,
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1.0,,
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1.0,,
C#CC(C)(O)CC,1.0,,
COC(=O)C(c1ccccc1)C1CCCCN1,1.0,,
CCC1(CC)C(=O)NCC(C)C1=O,1.0,,
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,,
Nc1ccc(C(=O)O)c(O)c1,0.0,,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.0,,
CN(C)N/N=C1/N=CN=C1C(N)=O,1.0,,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0,,
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0.0,,
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,1.0,,
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,1.0,,
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,1.0,,
CN1CC=C(c2ccccc2)CC1,1.0,,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.0,,
CN1CCC[C@H]1c1cccnc1,1.0,,
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,1.0,,
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1.0,,
CNCCC=C1c2ccccc2CCc2ccccc21,1.0,,
Cc1ccccc1C(OCCN(C)C)c1ccccc1,1.0,,
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1.0,,
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.0,,
CCN(CC)C(=S)SSC(=S)N(CC)CC,1.0,,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0.0,,
CC[C@@H](CO)NCCN[C@@H](CC)CO,0.0,,
CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0.0,,
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,0.0,,
CNCC(O)c1ccc(O)c(O)c1,0.0,,
C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.0,,
CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@@H]5C[C@@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(=O)O,0.0,,
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,0.0,,
CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O.[Cl-].[H+],0.0,,
CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,,
CN(C)[C@@H]1C(=O)/C(=C(/O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,,
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,0.0,,
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],0.0,,
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0.0,,
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0,,
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.0,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,0.0,,
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0.0,,
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,,
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0.0,,
NC(=O)OCC1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,,
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.0,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.0,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.0,,
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0.0,,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0.0,,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,0.0,,
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0.0,,
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0.0,,
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0.0,,
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0.0,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1,0.0,,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0.0,,
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@H]12,0.0,,
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C=C\C#N)[C@H]2SC1,0.0,,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0.0,,
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.0,,
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)C(O)c3ccccc3)C(=O)N12,0.0,,
NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0.0,,
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.0,,
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0.0,,
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)c3c(-c4ccccc4Cl)noc3C)[C@H]2SC1,0.0,,
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0.0,,
COCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1.[Na+],0.0,,
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,0.0,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)[C@H]2SC1,0.0,,
